System	SubSystem	Emulator	Name	Year	ROM	Players	Joystick	Ways	Buttons	LightGun	Stick	TrackBall	Other Input	Vertical	Manufacturer	Genre	SubGenre	Sub2Genre	CameraGenre	GraphicsGenre	FWA MAX 2 	FUA
arcade	daphne		null	null	dragonslair	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	no	unknown	unknown	unknown	unknown	unknown	unknown	yes	no
arcade	none		10-Yard Fight	1983	10yard	2	single	8	2	no	no	no	none	no	Irem	Sports	Football	other	unknown	unknown	yes	yes
arcade	none		1941: Counter Attack	1990	1941	2	single	8	2	no	no	no	none	yes	Capcom	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		1942	1984	1942	2	single	8	2	no	no	no	none	yes	Capcom	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		1943 Kai: Midway Kaisen	1987	1943kai	2	single	8	2	no	no	no	none	yes	Capcom	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		1943: The Battle of Midway	1987	1943	2	single	8	2	no	no	no	none	yes	Capcom	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		1944: The Loop Master	2000	1944	2	single	8	2	no	no	no	none	no	Eighting	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		19XX: The War Against Destiny	1996	19xx	2	single	8	2	no	no	no	none	yes	Capcom	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		2 On 2 Open Ice Challenge	1995	openice	4	single	8	3	no	no	no	none	no	Midway	Sports	Hockey	other	unknown	unknown	yes	yes
arcade	neogeo		2020 Super Baseball	1991	2020bb	2	single	8	4	no	no	no	none	no	SNK	Sports	Baseball	other	unknown	unknown	yes	yes
arcade	none		64th. Street: A Detective Story	1991	64street	2	single	8	2	no	no	no	none	no	Jaleco	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		720 Degrees	1986	720	1	none	none	2	no	yes	no	dial	no	Atari	Sports	Skateboarding	other	unknown	unknown	yes	yes
arcade	none		A.B. Cop	1990	abcop	1	none	none	1	no	no	no	pedal/paddle	no	SEGA	Driving	Motorbike	other	unknown	unknown	yes	yes
arcade	none		APB: All Points Bulletin	1987	apb	1	none	none	2	no	no	no	pedal/dial	yes	Atari	Driving	other	other	unknown	unknown	yes	yes
arcade	none		Ace Driver	1994	acedrvrw	1	none	none	6	no	no	no	pedal/paddle	no	Namco	Driving	Race	other	3rd Person	unknown	yes	yes
arcade	none		Act-Fancer Cybernetick Hyper Weapon	1989	actfancr	2	single	8	2	no	no	no	none	no	Data East	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Action Fighter	1986	afighter	2	single	8	3	no	no	no	none	yes	SEGA	Shooter	Driving	other	Vertical	unknown	yes	yes
arcade	none		Aero Fighters	1992	aerofgt	2	single	8	2	no	no	no	none	yes	Video System	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	neogeo		Aero Fighters 2	1994	sonicwi2	2	single	8	4	no	no	no	none	no	Video System	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	neogeo		Aero Fighters 3	1995	sonicwi3	2	single	8	4	no	no	no	none	no	Video System	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		After Burner 2	1987	aburner2	1	none	none	2	no	yes	no	none	no	SEGA	Shooter	Flying	other	3rd Person	unknown	yes	yes
arcade	neogeo		Aggressors of Dark Kombat	1994	aodk	2	single	8	4	no	no	no	none	no	SNK	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	none		Air Assault	1993	airass	2	single	8	3	no	no	no	none	yes	Irem	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Air Gallet	1996	agallet	2	single	8	3	no	no	no	none	yes	Banpresto	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Airwolf	1987	airwolf	2	single	8	2	no	no	no	none	no	Other	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Ajax	1987	ajax	2	single	8	3	no	no	no	none	yes	Konami	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Akai Katana	2010	akatana	2	single	8	4	no	no	no	none	no	Cave	Shooter	unknown	unknown	unknown	unknown	yes	yes
arcade	none		Alien Storm	1990	astorm	2	single	8	3	no	no	no	none	no	SEGA	Platform	Shooter	Fighter	Scrolling	unknown	yes	yes
arcade	none		Alien Syndrome	1987	aliensyn	2	single	8	3	no	no	no	none	no	SEGA	Maze	Shooter	other	unknown	unknown	yes	yes
arcade	none		Alien vs. Predator	1994	avsp	3	single	8	3	no	no	no	none	no	Capcom	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Alien3: The Gun	1993	alien3	2	none	none	2	no	yes	no	none	no	SEGA	Shooter	Gunner	other	1st Person	unknown	yes	yes
arcade	none		Aliens	1990	aliens	2	single	8	2	no	no	no	none	no	Konami	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	neogeo		Alpha Mission 2	1991	alpham2	2	single	8	4	no	no	no	none	no	SNK	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Alpine Ski	1982	alpine	2	single	2	1	no	no	no	none	yes	Taito	Sports	Skiing	other	unknown	unknown	yes	yes
arcade	none		Altered Beast	1988	altbeast	2	single	8	3	no	no	no	none	no	SEGA	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Amidar	1982	amidar	2	single	4	1	no	no	no	none	yes	Konami	Maze	Outline	other	unknown	unknown	yes	yes
arcade	none		Anteater	1982	anteater	1	single	4	1	no	no	no	none	yes	Other	Maze	Collect	other	unknown	unknown	yes	yes
arcade	none		Arabian	1983	arabian	2	single	8	1	no	no	no	none	yes	Other	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Arch Rivals	1989	archrivl	2	none	none	2	no	yes	no	none	no	Midway	Sports	Basketball	other	unknown	unknown	yes	yes
arcade	none		Area 51	1996	area51	2	none	none	1	yes	no	no	none	no	Atari	Shooter	Gunner	other	1st Person	unknown	yes	yes
arcade	none		Arkanoid	1986	arkanoid	2	none	none	1	no	no	no	dial	yes	Taito	other	Breakout	other	unknown	unknown	yes	yes
arcade	none		Arkanoid: Revenge of DOH	1987	arknoid2	2	none	none	1	no	no	no	dial	yes	Taito	other	Breakout	other	unknown	unknown	yes	yes
arcade	none		Armed Police Batrider	1998	batrider	2	single	8	3	no	no	no	none	yes	Eighting	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Armored Warriors	1994	armwar	3	single	8	3	no	no	no	none	no	Capcom	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	neogeo		Art of Fighting	1992	aof	2	single	8	4	no	no	no	none	no	SNK	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	neogeo		Art of Fighting 2	1994	aof2	2	single	8	4	no	no	no	none	no	SNK	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	neogeo		Art of Fighting 3: The Path of the Warrior	1996	aof3	2	single	8	4	no	no	no	none	no	SNK	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	none		Ashura Blaster	1990	ashura	2	single	8	2	no	no	no	none	yes	Taito	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Assault	1988	assault	2	twin	4	1	no	no	no	none	yes	Namco	Shooter	Driving	other	unknown	unknown	yes	yes
arcade	none		Asterix	1992	asterix	2	single	8	2	no	no	no	none	no	Konami	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Asteroids	1979	asteroid	1	none	none	5	no	no	no	none	no	Atari	Shooter	Field	other	unknown	unknown	yes	yes
arcade	none		Asteroids Deluxe	1980	astdelux	1	none	none	5	no	no	no	none	no	Atari	Shooter	Field	other	unknown	unknown	yes	yes
arcade	none		Astyanax, The	1989	astyanax	2	single	8	3	no	no	no	none	no	Jaleco	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Asura Blade: Sword of Dynasty	1998	asurabld	2	single	8	3	no	no	no	none	no	Other	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	none		Asura Buster: Eternal Warriors	2001	asurabus	2	single	8	3	no	no	no	none	no	Other	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	none		Athena	1986	athena	2	single	8	2	no	no	no	none	no	SNK	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Avengers	1987	avengers	2	single	8	2	no	no	no	none	yes	Capcom	Fighter	Beat Em Up	other	Vertical	unknown	yes	yes
arcade	none		B.C. Kid	1994	bonkadv	2	single	8	4	no	no	no	none	no	Kaneko	Platform	Run, Jump &	other	Scrolling	unknown	yes	yes
arcade	none		B.Rap Boys	1992	brapboys	3	single	8	2	no	no	no	none	no	Kaneko	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Bad Dudes vs. Dragonninja	1988	baddudes	2	single	8	2	no	no	no	none	no	Data East	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Bagman	1982	bagman	2	single	4	1	no	no	no	none	yes	Other	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Bakutotsu Kijuutei	1988	bakutotu	2	single	8	3	no	no	no	none	no	Namco	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Bank Panic	1984	bankp	2	single	2	3	no	no	no	none	no	SEGA	Shooter	other	other	1st Person	unknown	yes	yes
arcade	none		Baraduke	1985	baraduke	2	single	8	1	no	no	no	none	no	Namco	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	neogeo		Baseball Stars 2	1992	bstars2	2	single	8	4	no	no	no	none	no	SNK	Sports	Baseball	other	unknown	unknown	yes	yes
arcade	none		Batman Forever	1996	batmanfr	2	single	8	3	no	no	no	none	no	Other	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Batsugun: Special Version	1993	batsugunsp	2	single	8	3	no	no	no	none	yes	Toaplan	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Battle Bakraid: Unlimited Version	1999	bbakraid	2	single	8	3	no	no	no	none	yes	Eighting	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Battle Chopper	1987	bchopper	2	single	8	4	no	no	no	none	no	Irem	Shooter	Flying	other	unknown	unknown	yes	yes
arcade	none		Battle Circuit	1997	batcir	4	single	8	2	no	no	no	none	no	Capcom	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Battle Garegga	1996	bgaregga	2	single	8	3	no	no	no	none	yes	Eighting	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Battle Rangers	1988	battlera	2	single	8	3	no	no	no	none	no	Data East	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		Battle Zone	1980	bzone	1	twin	vertical2	1	no	no	no	none	no	Atari	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Battletoads	1994	btoads	3	single	8	2	no	no	no	none	no	Electronic Arts	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Bay Route	1989	bayroute	2	single	8	3	no	no	no	none	no	SEGA	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Beast Busters	1989	bbusters	3	none	none	2	yes	no	no	none	no	SNK	Shooter	Gunner	other	1st Person	unknown	yes	yes
arcade	none		Berzerk	1980	berzerk	2	single	8	1	no	no	no	none	no	Stern Electronics	Maze	Shooter	other	unknown	unknown	yes	yes
arcade	none		Big Karnak	1991	bigkarnk	2	single	8	2	no	no	no	none	no	Gaelco	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Bio Attack	1983	bioatack	2	single	8	1	no	no	no	none	yes	Taito	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Bio-ship Paladin	1990	bioship	2	single	8	2	no	no	no	none	no	UPL	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Biomechanical Toy	1995	biomtoy	2	single	8	2	no	no	no	none	no	Gaelco	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Bionic Commando	1987	bionicc	2	single	8	2	no	no	no	none	no	Capcom	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Black Heart	1991	blkheart	2	single	8	2	no	no	no	none	no	UPL	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Black Tiger	1987	blktiger	2	single	8	2	no	no	no	none	no	Capcom	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Black Widow	1982	bwidow	1	twin	8	0	no	no	no	none	no	Atari	Shooter	Field	other	unknown	unknown	yes	yes
arcade	none		Blade Master	1991	bmaster	2	single	8	2	no	no	no	none	no	Irem	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Blasteroids	1987	blstroid	2	none	none	4	no	no	no	dial	no	Atari	Shooter	Field	other	unknown	unknown	yes	yes
arcade	neogeo		Blazing Star	1998	blazstar	2	single	8	4	no	no	no	none	no	Other	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Block Hole	1989	blockhl	2	single	4	3	no	no	no	none	no	Konami	Puzzle	Drop	other	unknown	unknown	yes	yes
arcade	none		Block Out	1989	blockout	2	single	8	4	no	no	no	none	no	Technos Japan	Puzzle	Drop	other	unknown	unknown	yes	yes
arcade	none		Blood Bros.	1990	bloodbro	2	single	8	3	no	no	no	none	no	TAD Corporation	Shooter	other	other	3rd Person	unknown	yes	yes
arcade	none		Blood Storm	1994	bloodstm	2	single	8	5	no	no	no	none	no	Incredible Technologies	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	neogeo		Blue's Journey	1990	bjourney	2	single	8	4	no	no	no	none	no	Alpha Denshi	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Bomb Jack	1984	bombjack	2	single	8	1	no	no	no	none	yes	Tehkan	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Bomber Man World	1992	bbmanw	4	single	4	2	no	no	no	none	no	Irem	Maze	Collect	other	unknown	unknown	yes	yes
arcade	none		Bonanza Bros	1990	bnzabros	2	single	8	3	no	no	no	none	no	SEGA	Platform	Shooter	other	unknown	unknown	yes	yes
arcade	none		Bonze Adventure	1988	bonzeadv	2	single	8	2	no	no	no	none	no	Taito	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Boogie Wings	1992	boogwing	2	single	8	3	no	no	no	none	no	Data East	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Bosconian: Star Destroyer	1981	bosco	2	single	8	1	no	no	no	none	no	Namco	Shooter	Field	other	unknown	unknown	yes	yes
arcade	none		Boulder Dash	1990	bouldash	2	single	4	2	no	no	no	none	no	Data East	Maze	Digging	other	unknown	unknown	yes	yes
arcade	none		Brave Blade	2000	brvblade	4	single	8	3	no	no	no	none	yes	Eighting	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Break Thru	1986	brkthru	2	single	8	2	no	no	no	none	no	Data East	Shooter	Driving	other	Horizontal	unknown	yes	yes
arcade	neogeo		Breakers Revenge	1998	breakrev	2	single	8	4	no	no	no	none	no	Visco	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	none		Bubble Bobble	1986	bublboblr	2	single	2	2	no	no	no	none	no	Taito	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Bubble Bobble 2	1994	bublbob2	4	single	8	4	no	no	no	dial	no	Taito	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Bubble Bobble: Lost Cave	2013	bublcave	2	single	2	2	no	no	no	none	no	Other	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Bubble Memories: The Story Of Bubble Bobble 3	1995	bubblem	4	single	8	4	no	no	no	dial	no	Taito	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Bubbles	1982	bubbles	1	single	8	0	no	no	no	none	no	Williams	Maze	Collect	other	unknown	unknown	yes	yes
arcade	none		Buck Rogers: Planet of Zoom	1982	buckrog	1	single	8	3	no	no	no	none	no	SEGA	Shooter	Flying	other	3rd Person	unknown	yes	yes
arcade	none		Bucky O'Hare	1992	bucky	4	single	8	3	no	no	no	none	no	Konami	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		Buggy Boy Junior/Speed Buggy	1986	buggyboyjr	1	none	none	1	no	no	no	pedal/dial	no	Other	Driving	Race	other	3rd Person	unknown	yes	yes
arcade	none		Bump 'n' Jump	1982	bnj	2	single	8	1	no	no	no	none	yes	Data East	Driving	Race	other	unknown	unknown	yes	yes
arcade	none		Burger Time	1982	btime	2	single	4	1	no	no	no	none	yes	Data East	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Cabal	1988	cabal	2	single	8	3	no	no	no	none	no	TAD Corporation	Shooter	other	other	3rd Person	unknown	yes	yes
arcade	none		Cadash	1989	cadash	2	single	8	2	no	no	no	none	no	Taito	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Cadillacs & Dinosaurs	1993	dino	3	single	8	2	no	no	no	none	no	Capcom	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Caliber 50	1989	calibr50	2	single	8	2	no	no	no	dial	yes	Other	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		Capcom Sports Club	1997	csclub	2	single	8	3	no	no	no	none	no	Capcom	Sports	Multiplay	other	unknown	unknown	yes	yes
arcade	none		Captain America & The Avengers	1991	captaven	4	single	8	2	no	no	no	none	no	Data East	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Captain Commando	1991	captcomm	4	single	8	2	no	no	no	none	no	Capcom	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Captain Silver	1987	csilver	2	single	8	2	no	no	no	none	no	Data East	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		CarnEvil	1998	carnevil	2	none	none	2	yes	no	no	none	no	Midway	Shooter	Gunner	other	1st Person	unknown	yes	yes
arcade	none		Carnival	1980	carnival	1	single	2	1	no	no	no	none	yes	SEGA	Shooter	Gallery	other	unknown	unknown	yes	yes
arcade	none		Carrier Air Wing	1990	cawing	2	single	8	3	no	no	no	none	no	Capcom	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Caveman Ninja	1991	cninja	2	single	8	2	no	no	no	none	no	Data East	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Centipede	1980	centiped	1	single	8	1	no	no	yes	none	yes	Atari	Shooter	Gallery	other	unknown	unknown	yes	yes
arcade	none		Championship Sprint	1986	csprint	2	none	none	0	no	no	no	pedal/dial	no	Atari	Driving	Race Track	other	Aerial	unknown	yes	yes
arcade	none		Chase H.Q.	1988	chasehq	1	none	none	4	no	no	no	pedal/paddle/dial	no	Taito	Driving	Race	other	3rd Person	unknown	yes	yes
arcade	none		Chelnov: Atomic Runner	1988	chelnov	2	single	8	3	no	no	no	none	no	Data East	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Chequered Flag	1988	chqflag	1	none	none	2	no	no	no	pedal/paddle	yes	Konami	Driving	Race	other	unknown	unknown	yes	yes
arcade	none		Cheyenne	1984	cheyenne	1	none	none	1	yes	no	no	none	no	Other	Shooter	Gunner	other	1st Person	unknown	yes	yes
arcade	none		Chiller	1986	chiller	1	none	none	1	yes	no	no	none	no	Other	Shooter	Gunner	other	1st Person	unknown	yes	yes
arcade	none		Chimera Beast	1993	chimerab	2	single	8	2	no	no	no	none	no	Jaleco	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Choplifter	1985	chopliftbl	2	single	8	2	no	no	no	none	no	unknown	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Chopper 1	1988	chopper	2	single	8	2	no	no	no	none	yes	SNK	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	neogeo		Choutetsu Brikin'ger	1996	ironclad	2	single	8	4	no	no	no	none	no	Other	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Circus Charlie	1984	circusc	2	single	2	1	no	no	no	none	yes	Konami	Platform	Run, Jump &	other	Scrolling	unknown	yes	yes
arcade	none		Cisco Heat	1990	cischeat	1	none	none	4	no	no	no	paddle	no	Jaleco	Driving	Race	other	3rd Person	unknown	yes	yes
arcade	none		City Connection	1985	citycon	2	single	8	2	no	no	no	none	no	Jaleco	Platform	Run Jump	Driving	unknown	unknown	yes	yes
arcade	none		Cliffhanger, The: Edward Randy	1990	edrandy	2	single	8	2	no	no	no	none	no	Data East	Fighter	Beat Em Up	other	unknown	2D	yes	yes
arcade	none		Cobra-Command	1988	cobracom	2	single	8	2	no	no	no	none	no	Data East	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Combat School	1988	combatsc	2	single	8	2	no	no	no	none	no	Konami	Sports	Track & Field	other	unknown	unknown	yes	yes
arcade	none		Combatribes, The	1990	ctribe	3	single	8	3	no	no	no	none	no	Technos Japan	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Commando	1985	commandou	2	single	8	2	no	no	no	none	yes	Capcom	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		Congo Bongo	1983	congo	2	single	8	1	no	no	no	none	yes	SEGA	Platform	Run Jump	other	unknown	unknown	yes	yes
arcade	none		Continental Circus	1987	contcirc	1	none	none	3	no	no	no	pedal/paddle/dial	no	Taito	Driving	Race	other	3rd Person	unknown	yes	yes
arcade	none		Contra	1987	contra	2	single	8	2	no	no	no	none	yes	Konami	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Cop 01	1985	cop01	2	single	8	2	no	no	no	none	no	Nichibutsu	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Cosmic Alien	1979	cosmica	2	single	2	1	no	no	no	none	yes	Universal	Shooter	Gallery	other	unknown	unknown	yes	yes
arcade	none		Cosmic Cop	1991	cosmccop	2	single	8	4	no	no	no	none	no	Irem	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Cosmo Gang the Video	1991	cosmogng	2	single	8	3	no	no	no	none	yes	Namco	Shooter	Gallery	other	unknown	unknown	yes	yes
arcade	none		Cosmo Police Galivan	1985	galivan	2	single	8	3	no	no	no	none	yes	Nichibutsu	Platform	Fighter	other	Scrolling	unknown	yes	yes
arcade	none		Cotton	1991	cotton	2	single	8	3	no	no	no	none	no	SEGA	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Cotton 2	1997	cotton2	4	single	8	4	no	no	no	none	no	Other	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Crack Down	1989	crkdown	2	single	8	3	no	no	no	none	no	SEGA	Maze	Shooter	other	unknown	unknown	yes	yes
arcade	none		Crazy Climber	1980	cclimber	2	twin	8	0	no	no	no	none	no	Nichibutsu	other	Building	other	unknown	unknown	yes	yes
arcade	none		Crime Fighters	1989	crimfght	2	single	8	3	no	no	no	none	no	Konami	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Crossbow	1983	crossbow	1	none	none	1	yes	no	no	none	no	Other	Shooter	Gunner	other	1st Person	unknown	yes	yes
arcade	neogeo		Crossed Swords	1991	crsword	2	single	8	4	no	no	no	none	no	Alpha Denshi	Fighter	Beat Em Up	other	unknown	unknown	yes	yes
arcade	none		Cruis'n USA	1994	crusnusa	1	none	none	8	no	no	no	pedal/paddle	no	Midway	Driving	Race	other	3rd Person	unknown	yes	yes
arcade	none		Cruis'n World	1996	crusnwld	1	none	none	8	no	no	no	pedal/paddle	no	Midway	Driving	Race	other	3rd Person	unknown	yes	yes
arcade	none		Crystal Castles	1983	ccastles	2	none	none	3	no	no	yes	none	no	Atari	Maze	Collect	other	unknown	unknown	yes	yes
arcade	neogeo		Cyber-Lip	1990	cyberlip	2	single	8	4	no	no	no	none	no	SNK	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Cyberball 2072	1989	cyberbal2p	2	single	8	1	no	no	no	none	no	Atari	Sports	Football	other	unknown	unknown	yes	yes
arcade	none		Cyberbots: Fullmetal Madness	1995	cybots	2	single	8	4	no	no	no	none	no	Capcom	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	none		Cyvern: The Dragon Weapons	1998	cyvern	2	single	8	2	no	no	no	none	yes	Kaneko	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		DJ Boy	1989	djboy	2	single	8	3	no	no	no	none	no	Kaneko	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Daioh	1993	daioh	2	single	8	6	no	no	no	none	yes	Other	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Darius	1986	darius	2	single	8	2	no	no	no	none	no	Taito	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Darius 2	1989	darius2	2	single	8	2	no	no	no	none	no	Taito	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Darius Gaiden: Silver Hawk	1994	dariusg	4	single	8	4	no	no	no	dial	no	Taito	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Dark Seal	1990	darkseal	2	single	8	2	no	no	no	none	no	Data East	Maze	Fighter	other	unknown	unknown	yes	yes
arcade	none		Darkstalkers: The Night Warriors	1994	dstlk	2	single	8	6	no	no	no	none	no	Capcom	Fighter	Versus	other	unknown	unknown	yes	yes
arcade	model2		Daytona USA	1994	daytona	1	none	none	9	no	no	no	pedal/paddle	no	SEGA	Driving	Race	other	3rd Person	unknown	yes	yes
arcade	model3		Daytona USA 2 Power Edition	1998	dayto2pe	1	none	none	8	no	no	no	pedal/paddle	no	SEGA	Driving	Race	other	3rd Person	unknown	yes	yes
arcade	none		Dead Angle	1988	deadang	2	single	8	2	no	no	no	none	no	Seibu Kaihatsu	Shooter	other	Gunner	1st Person	unknown	yes	yes
arcade	none		Dead Connection	1992	deadconx	4	single	8	2	no	no	no	none	no	Taito	Shooter	Field	other	unknown	unknown	yes	yes
arcade	none		Deathsmiles MegaBlack Label	2008	dsmbl	2	single	8	4	no	no	no	none	no	Cave	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Deep, The	1987	thedeep	2	single	8	2	no	no	no	none	yes	Other	Shooter	Gallery	other	unknown	unknown	yes	yes
arcade	none		Defender	1980	defender	1	single	vertical2	5	no	no	no	none	no	Williams	Shooter	Flying	other	Horizontal	unknown	yes	yes
arcade	none		Demon Front	2002	dmnfrnt	4	single	8	4	no	no	no	none	no	IGS	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Demon's World	1990	demonwld	2	single	8	3	no	no	no	none	no	Toaplan	Platform	Shooter	other	Scrolling	unknown	yes	yes
arcade	none		Desert Assault	1991	dassault	4	single	8	2	no	no	no	none	no	Data East	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		Desert Breaker	1992	desertbr	3	single	8	3	no	no	no	none	yes	SEGA	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		Devastators	1988	devstors	2	single	8	2	no	no	no	none	yes	Konami	Shooter	other	other	3rd Person	unknown	yes	yes
arcade	none		Devil World	1987	devilw	2	single	8	3	no	no	no	none	no	Konami	Shooter	Walking	other	unknown	unknown	yes	yes
arcade	none		Die Hard Arcade	1996	diehard	4	single	8	4	no	no	no	none	no	SEGA	Fighter	Beat Em Up	other	unknown	2.5D	yes	yes
arcade	none		Dig Dug	1982	digdug	2	single	4	1	no	no	no	none	yes	Namco	Maze	Digging	other	unknown	unknown	yes	yes
arcade	none		Dig Dug 2	1985	digdug2	2	single	4	2	no	no	no	none	yes	Namco	Maze	Collect	other	unknown	unknown	yes	yes
arcade	none		Dimahoo	2000	dimahoo	2	single	8	3	no	no	no	none	yes	Eighting	Shooter	Flying	other	Vertical	unknown	yes	yes
arcade	none		Discs of Tron	1983	dotron	1	single	8	4	no	no	yes	dial	no	Midway	Sports	other	other	unknown	unknown	yes	yes
