System	Name	Year	ROM	Players	Joystick	Buttons	LightGun	TrackBall	Other Input	Vertical	Manufacturers	Player Legends 2	Retro Arcade 2 Elites	Other CoinOps
arcade	Stargate	1981	stargate	1	joyvertical2way	6	No	No	none	No	Williams / Vid Kidz	Yes	Yes	Yes
arcade	Steel Gunner	1990	sgunner	2	none	2	Yes	No	none	No	Namco	No	Yes	Yes
arcade	Steel Gunner 2	1991	sgunner2	2	none	2	Yes	No	none	No	Namco	No	Yes	Yes
arcade	Storm Blade	1996	stmblade	2	joy8way	3	No	No	none	Yes	Visco	Yes	Yes	Yes
arcade	Street Fighter	1987	sf	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Street Fighter 2: Champion Edition	1992	sf2ce	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Street Fighter 2: Hyper Fighting	1992	sf2hf	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Street Fighter 2: The World Warrior	1991	sf2	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Street Fighter 3: New Generation	1997	sfiiin	2	joy8way	6	No	No	none	No	Capcom	No	Yes	Yes
arcade	Street Fighter Alpha 2	1996	sfa2	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Street Fighter Alpha 3	1998	sfa3	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Street Fighter Alpha 3	1998	sfa3b	2	joy8way	6	No	No	none	No	Capcom	No	No	Yes
arcade	Street Fighter Alpha: Warriors' Dreams	1995	sfa	2	joy8way	6	No	No	none	No	Capcom	No	No	Yes
arcade	Street Fighter EX	1996	sfex	2	joy8way	6	No	No	none	No	Capcom / Arika	No	No	Yes
arcade	Street Fighter EX2	1998	sfex2	2	joy8way	6	No	No	none	No	Capcom / Arika	No	Yes	Yes
arcade	Street Fighter III 2nd Impact: Giant Attack	1997	sfiii2n	2	joy8way	6	No	No	none	No	Capcom	No	Yes	Yes
arcade	Street Fighter III 3rd Strike: Fight for the Future	1999	sfiii3n	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Street Fighter: The Movie	1995	sftm	2	joy8way	6	No	No	none	No	Capcom / Incredible Technologies	No	No	Yes
arcade	Street Hoop	1994	strhoop	2	joy8way	4	No	No	none	No	Data East	No	No	Yes
arcade	Street Smart	1989	streetsm	2	joy8way	3	No	No	none	No	SNK	Yes	Yes	Yes
arcade	Strider	1989	strider	2	joy8way	3	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Strider 2	1999	strider2	4	joy8way	3	No	No	none	No	Capcom	No	No	Yes
arcade	Strike Fighter	1991	strkfgtr	1	none	3	No	No	stick	No	SEGA	No	No	Yes
arcade	Strike Force	1991	strkforc	2	joy8way	3	No	No	none	No	Midway	No	Yes	Yes
arcade	Strike Gunner S.T.G	1991	stg	2	joy8way	3	No	No	none	Yes	Athena / Tecmo	No	No	Yes
arcade	Strikers 1945	1995	s1945	2	joy8way	3	No	No	none	Yes	Psikyo	No	No	Yes
arcade	Strikers 1945 2	1997	s1945ii	2	joy8way	2	No	No	none	Yes	Psikyo	Yes	Yes	Yes
arcade	Strikers 1945 3	1999	s1945iii	2	joy8way	3	No	No	none	Yes	Psikyo	Yes	Yes	Yes
arcade	Strikers 1945 Plus	1999	s1945p	2	joy8way	4	No	No	none	No	Psikyo	No	No	Yes
arcade	Subroc-3D	1982	subroc3d	1	joy8way	1	No	No	none	No	SEGA	No	No	Yes
arcade	Sunset Riders	1991	ssriders	4	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Sunset Riders	1991	ssridersabd	2	joy8way	2	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Super Bagman	1984	sbagman	2	joy4way	2	No	No	none	Yes	Valadon Automation	No	Yes	Yes
arcade	Super Bubble 2003	2003	sb2003	2	joy8way	4	No	No	none	No	Limenko	No	No	Yes
arcade	Super Chase: Criminal Termination	1992	superchs	1	none	3	No	No	pedal/paddle	No	Taito	No	No	Yes
arcade	Super Cobra	1981	scobra	2	joy8way	2	No	No	none	Yes	Konami	No	Yes	Yes
arcade	Super Contra	1988	scontra	2	joy8way	2	No	No	none	Yes	Konami	Yes	Yes	Yes
arcade	Super Dodge Ball	1996	sdodgeb	2	joy8way	4	No	No	none	No	Technos Japan / Tecmo	No	No	Yes
arcade	Super Dodge Ball	1987	spdodgeb	2	joy8way	2	No	No	none	No	Technos Japan	No	No	Yes
arcade	Super Gem Fighter Mini Mix	1997	sgemf	2	joy8way	3	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Super Hang-On	1987	shangon	1	none	1	No	No	pedal/paddle	No	SEGA / bootleg	Yes	Yes	Yes
arcade	Super High Impact	1991	shimpact	4	joy8way	1	No	No	none	No	Midway	No	No	Yes
arcade	Super Monaco GP	1989	smgp	1	none	2	No	No	pedal/paddle	No	SEGA	Yes	Yes	Yes
arcade	Super Pac-Man	1982	superpac	2	joy4way	1	No	No	none	Yes	Namco	No	No	Yes
arcade	Super Pang	1990	spang	2	joy4way	2	No	No	none	No	Mitchell / Capcom	Yes	Yes	Yes
arcade	Super Punch-Out!!	1984	spnchout	1	joy4way	4	No	No	none	No	Nintendo	Yes	Yes	Yes
arcade	Super Puzzle Fighter II Turbo	1996	spf2t	2	joy8way	2	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Super Qix	1987	sqix	2	joy4way	2	No	No	none	Yes	Kaneko / Taito	No	No	Yes
arcade	Super Ranger	1988	sranger	2	joy8way	2	No	No	none	No	SunA	No	No	Yes
arcade	Super Sidekicks 2: The World Championship	1994	ssideki2	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Super Sidekicks 3: The Next Glory	1995	ssideki3	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Super Space Invaders '91	1990	ssi	2	joy8way	2	No	No	none	Yes	Taito	No	No	Yes
arcade	Super Spacefortress Macross	1992	macross	2	joy8way	2	No	No	none	Yes	Banpresto	No	No	Yes
arcade	Super Spacefortress Macross 2	1993	macross2	2	joy8way	2	No	No	none	No	Banpresto / NMK	No	No	Yes
arcade	Super Sprint	1986	ssprint	3	none	0	No	No	pedal/dial	No	Atari Games / Atari	Yes	Yes	Yes
arcade	Super Spy, The	1990	superspy	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Super Stingray	1986	sstingry	2	joy8way	2	No	No	none	Yes	Alpha Denshi Co.	No	No	Yes
arcade	Super Street Fighter 2: The New Challengers	1993	ssf2	2	joy8way	6	No	No	none	No	Capcom	No	No	Yes
arcade	Super Street Fighter II Turbo	1994	ssf2t	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Super Street Fighter II X: Grand Master Challenge	1994	ssf2xj	2	joy8way	6	No	No	none	No	Capcom	No	No	Yes
arcade	Super Trio	1994	suprtrio	2	joy8way	3	No	No	none	No	Gameace	No	No	Yes
arcade	Super Xevious	1984	sxevious	2	joy8way	2	No	No	none	Yes	Namco	No	No	Yes
arcade	Super Zaxxon	1982	szaxxon	2	joy8way	1	No	No	none	Yes	SEGA	No	Yes	Yes
arcade	Super-X	1994	superx	2	joy8way	4	No	No	none	Yes	Dooyong / NTC license	No	No	Yes
arcade	Superior Soldiers	1993	ssoldier	2	joy8way	6	No	No	none	No	Irem America	No	No	Yes
arcade	Superman	1988	superman	2	joy8way	2	No	No	none	No	Taito	No	Yes	Yes
arcade	Surprise Attack	1990	suratk	2	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Survival Arts	1993	survarts	2	joy8way	6	No	No	none	No	Sammy	No	No	Yes
arcade	Susume! Mile Smile	1995	gogomile	2	joy8way	1	No	No	none	No	Fuuki	No	No	Yes
arcade	Swimmer	1982	swimmer	2	joy8way	1	No	No	none	No	Tehkan	No	No	Yes
arcade	Syvalion	1988	syvalion	2	none	1	No	Yes	none	No	Taito	No	No	Yes
arcade	T.N.K 3	1985	tnk3	2	joy8way	2	No	No	positional	Yes	SNK	Yes	Yes	Yes
arcade	TH Strikes Back	1994	thoop2	2	joy8way	3	No	No	none	No	Gaelco	No	No	Yes
arcade	Tac/Scan	1982	tacscan	1	none	2	No	No	dial	Yes	SEGA	No	No	Yes
arcade	Tank Force	1991	tankfrce	2	joy8way	3	No	No	none	No	Namco	No	No	Yes
arcade	Tapper	1983	tapper	2	joy4way	1	No	No	none	No	Bally Midway	Yes	Yes	Yes
arcade	Task Force Harrier	1989	tharrier	2	joy8way	3	No	No	none	Yes	UPL	No	Yes	Yes
arcade	Tattoo Assassins	1994	tattass	2	joy8way	6	No	No	none	No	Data East	No	No	Yes
arcade	Tecmo Bowl	1987	tbowl	4	joy8way	2	No	No	none	No	Tecmo	No	Yes	Yes
arcade	TeddyBoy Blues	1985	teddybb	2	joy8way	2	No	No	none	No	SEGA	No	Yes	Yes
arcade	Teenage Mutant Ninja Turtles	1989	tmnt2po	2	joy8way	2	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Teenage Mutant Ninja Turtles	1989	tmnt	4	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Teenage Mutant Ninja Turtles: Turtles in Time	1991	tmnt22pu	2	joy8way	2	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Teenage Mutant Ninja Turtles: Turtles in Time	1991	tmnt2	4	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Tehkan World Cup	1985	tehkanwc	2	joy8way	1	No	Yes	none	No	Tehkan	Yes	Yes	Yes
arcade	Tekken	1994	tekken	2	joy8way	4	No	No	none	No	Namco	No	No	Yes
arcade	Tekken 2 Ver.B	1996	tekken2	2	joy8way	4	No	No	none	No	Namco	Yes	Yes	Yes
arcade	Tekken 3	1996	tekken3	2	joy8way	6	No	No	none	No	Namco	Yes	Yes	Yes
arcade	Tekken Tag Tournament	1999	tektagt	2	joy8way	6	No	No	none	No	Namco	No	Yes	Yes
arcade	Tempest	1980	tempest	2	none	2	No	No	dial	Yes	Atari	Yes	Yes	Yes
arcade	Tengai	1996	tengai	2	joy8way	3	No	No	none	No	Psikyo	Yes	Yes	Yes
arcade	Terminator 2: Judgment Day	1991	term2	2	none	2	No	No	stick	No	Midway	Yes	Yes	Yes
arcade	Terra Cresta	1985	terracre	2	joy8way	2	No	No	none	Yes	Nichibutsu	No	Yes	Yes
arcade	Terra Force	1987	terraf	2	joy8way	3	No	No	none	No	Nichibutsu / bootleg	No	Yes	Yes
arcade	Tetris	1988	atetris	2	joy3 (half4)way	1	No	No	none	No	Atari Games / bootleg	Yes	Yes	Yes
arcade	Tetris The Absolute: The Grand Master 2 Plus	2000	tgm2p	2	joy4way	3	No	No	none	No	Arika	No	Yes	Yes
arcade	Thrash Rally	1991	trally	2	joy8way	4	No	No	none	No	Alpha Denshi Co.	No	No	Yes
arcade	Three Wonders	1991	3wonders	2	joy8way	3	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Thunder Blade	1987	thndrbld	1	none	2	No	No	stick	No	SEGA	Yes	Yes	Yes
arcade	Thunder Cross	1988	thunderx	2	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Thunder Cross 2	1991	thndrx2	2	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Thunder Dragon	1991	tdragon	2	joy8way	2	No	No	none	Yes	NMK / Tecmo license	No	No	Yes
arcade	Thunder Dragon 2	1993	tdragon2	2	joy8way	3	No	No	none	Yes	NMK	No	No	Yes
arcade	Thunder Force AC	1990	tfrceac	2	joy8way	3	No	No	none	No	Technosoft / SEGA	No	No	Yes
arcade	Thunder Fox	1990	thundfox	2	joy8way	3	No	No	none	No	Taito	No	Yes	Yes
arcade	Thunder Heroes	2001	theroes	2	joy8way	4	No	No	none	No	Primetek Investments	No	No	Yes
arcade	Thunder Hoop	1992	thoop	2	joy8way	2	No	No	none	No	Gaelco	No	No	Yes
arcade	Thunder Zone	1991	thndzone	4	joy8way	2	No	No	none	No	Data East	No	No	Yes
arcade	ThunderJaws	1990	thunderj	2	joy8way	2	No	No	none	No	Atari Games / Atari	No	Yes	Yes
arcade	Thundercade	1987	tndrcade	2	joy8way	2	No	No	none	Yes	Seta / Taito	Yes	Yes	Yes
arcade	Tiger Road	1987	tigeroad	2	joy8way	2	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Tiger-Heli	1985	tigerh	2	joy8way	2	No	No	none	Yes	Toaplan / Taito	Yes	Yes	Yes
arcade	Timber	1984	timber	2	joy4way	2	No	No	none	No	Bally Midway	No	No	Yes
arcade	Time Crisis	1995	timecris	1	none	2	Yes	No	none	No	Namco	No	Yes	Yes
arcade	Time Killers	1992	timekill	2	joy8way	5	No	No	none	No	Strata/Incredible Technologies	No	No	Yes
arcade	Time Pilot	1982	timeplt	2	joy8way	1	No	No	none	Yes	Konami	Yes	Yes	Yes
arcade	Time Pilot '84	1984	tp84	2	joy8way	2	No	No	none	Yes	Konami	Yes	Yes	Yes
arcade	Time Soldiers	1987	timesold	2	joy8way	2	No	No	positional	Yes	Alpha Denshi Co. / SNK/Romstar license	Yes	Yes	Yes
arcade	Tinkle Pit	1993	tinklpit	4	joy8way	3	No	No	none	No	Namco	No	No	Yes
arcade	Toki	1989	toki	2	joy8way	2	No	No	none	No	TAD Corporation / Tad Corporation	Yes	Yes	Yes
arcade	Toki no Senshi: Chrono Soldier	1987	tokisens	2	joy8way	2	No	No	none	Yes	SEGA	No	No	Yes
arcade	Tokio	1986	tokio	2	joy8way	2	No	No	none	Yes	Taito / Romstar Incorporated	Yes	Yes	Yes
arcade	Toobin'	1988	toobin	2	none	5	No	No	none	Yes	Atari Games / Atari	Yes	Yes	Yes
arcade	Top Hunter: Roddy & Cathy	1994	tophuntr	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Top Ranking Stars	1993	trstar	4	joy8way	4	No	No	dial	No	Taito	No	No	Yes
arcade	Top Speed	1987	topspeed	1	none	4	No	No	pedal/paddle/dial	No	Taito	No	No	Yes
arcade	Total Carnage	1992	totcarn	2	doublejoy8way	0	No	No	none	No	Midway	Yes	Yes	Yes
arcade	Tough Turf	1989	tturf	2	joy8way	3	No	No	none	No	SEGA / Sunsoft	No	No	Yes
arcade	Tower of Druaga, The	1984	todruaga	2	joy4way	1	No	No	none	Yes	Namco	No	No	Yes
arcade	Track & Field	1983	trackfld	4	none	3	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Transformer	1986	transfrm	1	joy8way	2	No	No	none	No	SEGA	No	No	Yes
arcade	Traverse USA	1983	travrusa	2	joy2way	2	No	No	none	Yes	Irem	Yes	Yes	Yes
arcade	Trick Trap	1987	tricktrp	2	joy8way	2	No	No	none	Yes	Konami	No	No	Yes
arcade	Trog	1990	trog	4	joy4way	1	No	No	none	No	Midway	Yes	Yes	Yes
arcade	Trojan	1986	trojan	2	joy8way	2	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Tron	1982	tron	2	joy8way	1	No	No	dial	Yes	Bally Midway	Yes	Yes	Yes
arcade	Tropical Angel	1983	troangel	2	joy2way	2	No	No	none	No	Irem	Yes	Yes	Yes
arcade	Truxton	1988	truxton	2	joy8way	2	No	No	none	Yes	Toaplan / Taito	Yes	Yes	Yes
arcade	Truxton 2	1992	truxton2	2	joy8way	3	No	No	none	Yes	Toaplan	No	Yes	Yes
arcade	Tube Panic	1984	tubep	2	joy8way	1	No	No	none	No	Nichibutsu / Fujitek	No	No	Yes
arcade	Tumble Pop	1991	tumblep	2	joy8way	2	No	No	none	No	Data East	No	No	Yes
arcade	Turbo	1981	turbo	1	none	3	No	No	dial	Yes	SEGA	No	No	Yes
arcade	Turbo Force	1991	turbofrc	3	joy8way	1	No	No	none	Yes	Video System Co.	No	No	Yes
arcade	Turbo Out Run	1989	toutrun3	1	none	2	No	No	pedal/paddle	No	SEGA	No	Yes	Yes
arcade	Turkey Shoot	1984	tshoot	1	none	3	No	No	stick	No	Williams	No	No	Yes
arcade	Turtle Ship	1988	turtship	2	joy8way	3	No	No	none	No	Philko / Sharp Image license	No	No	Yes
arcade	Tutankham	1982	tutankhm	2	doublejoy2way	2	No	No	none	Yes	Konami	Yes	Yes	Yes
arcade	Twin Bee Yahhoo!	1995	tbyahhoo	4	joy8way	3	No	No	none	No	Konami	No	No	Yes
arcade	Twin Cobra	1987	twincobr	2	joy8way	2	No	No	none	Yes	Toaplan / Taito	Yes	Yes	Yes
arcade	Twin Cobra 2	1995	tcobra2	4	joy8way	4	No	No	dial	Yes	Taito	No	No	Yes
arcade	Twin Eagle 2: The Rescue Mission	1994	twineag2	2	joy8way	3	No	No	none	Yes	Seta	No	Yes	Yes
arcade	Twin Eagle: Revenge Joe's Brother	1988	twineagl	2	joy8way	2	No	No	none	Yes	Seta / Taito	Yes	Yes	Yes
arcade	Twin Hawk	1989	twinhawk	2	joy8way	2	No	No	none	Yes	Taito	No	No	Yes
arcade	TwinBee	1985	twinbee	2	joy8way	2	No	No	none	Yes	Konami	No	Yes	Yes
arcade	Twinkle Star Sprites	1996	twinspri	2	joy8way	4	No	No	none	No	ADK / SNK	No	No	Yes
arcade	Two Crude	1990	twocrude	2	joy8way	3	No	No	none	No	Data East	Yes	Yes	Yes
arcade	U.N. Defense Force: Earth Joker	1993	earthjkr	2	joy8way	2	No	No	none	Yes	Visco	No	No	Yes
arcade	U.N. Squadron	1989	unsquad	2	joy8way	3	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	U.S. Championship V'ball	1988	vball	4	joy8way	2	No	No	none	No	Technos Japan / SPS	No	No	Yes
arcade	US AAF Mustang	1990	mustang	2	joy8way	2	No	No	none	No	UPL	Yes	Yes	Yes
arcade	Ufo Robo Dangar	1986	dangar	2	joy8way	3	No	No	none	Yes	Nichibutsu	No	No	Yes
arcade	Ultimate 11, The: The SNK Football Championship	1996	ssideki4	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Ultimate Mortal Kombat 3	1994	umk3	2	joy8way	6	No	No	none	No	Midway	Yes	Yes	Yes
arcade	Ultra X Weapons	1995	ultrax	2	joy8way	3	No	No	none	Yes	Banpresto / Tsuburaya Productions	No	Yes	Yes
arcade	Under Defeat	2005	undefeat	2	joy8way	6	No	No	none	Yes	G.Rev	No	Yes	Yes
arcade	Undercover Cops	1992	uccops	3	joy8way	2	No	No	none	No	Irem	No	Yes	Yes
arcade	UniWar S	1980	uniwars	2	joy2way	1	No	No	none	Yes	Irem	No	No	Yes
arcade	Up'n Down	1983	upndown	2	joy8way	1	No	No	none	Yes	SEGA	Yes	Yes	Yes
arcade	Valkyrie no Densetsu	1989	valkyrie	2	joy8way	3	No	No	none	Yes	Namco	No	No	Yes
arcade	Valtric	1986	valtric	2	joy8way	2	No	No	none	Yes	NMK / Jaleco license	No	No	Yes
arcade	Vamf x1/2	1999	vamphalf	2	joy8way	4	No	No	none	No	Danbi / F2 System	No	No	Yes
arcade	Vampire Savior 2: The Lord of Vampire	1997	vsav2	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Vampire Savior: The Lord of Vampire	1997	vsav	2	joy8way	6	No	No	none	No	Capcom	No	No	Yes
arcade	Vandyke	1990	vandyke	2	joy8way	2	No	No	none	Yes	UPL	No	No	Yes
arcade	Vanguard	1981	vanguard	2	joy8way	4	No	No	none	Yes	SNK	No	No	Yes
arcade	Vanguard 2	1984	vangrd2	2	joy8way	2	No	No	none	Yes	SNK	No	No	Yes
arcade	Vapor Trail: Hyper Offence Formation	1989	vaportrau	2	joy8way	2	No	No	none	Yes	Data East	Yes	Yes	Yes
arcade	Varth: Operation Thunderstorm	1992	varth	2	joy8way	3	No	No	none	Yes	Capcom	Yes	Yes	Yes
arcade	Vasara	2000	vasara	2	joy8way	3	No	No	none	Yes	Visco	No	Yes	Yes
arcade	Vasara 2	2001	vasara2	2	joy8way	3	No	No	none	Yes	Visco	Yes	Yes	Yes
arcade	Vastar	1983	vastar	2	joy8way	2	No	No	none	Yes	Orca / Sesame Japan license	No	No	Yes
arcade	Vendetta	1991	vendetta2pw	2	joy8way	2	No	No	none	No	Konami	No	Yes	Yes
arcade	Victory Road	1986	victroad	2	joy8way	2	No	No	positional	Yes	SNK	Yes	Yes	Yes
arcade	Viewpoint	1992	viewpoin	2	joy8way	4	No	No	none	No	Sammy / Aicom	No	Yes	Yes
arcade	Vigilante	1988	vigilanto	2	joy8way	2	No	No	none	No	Irem / Data East	Yes	Yes	Yes
arcade	Vimana	1991	vimana	2	joy8way	2	No	No	none	Yes	Toaplan	No	Yes	Yes
arcade	Vindicators	1988	vindictr	2	doublejoyvertical2way	4	No	No	none	No	Atari Games	Yes	Yes	Yes
arcade	Vindicators Part 2	1988	vindctr2	2	doublejoyvertical2way	4	No	No	none	No	Atari Games	No	No	Yes
arcade	Violence Fight	1989	viofight	2	joy8way	3	No	No	none	No	Taito	No	No	Yes
arcade	Violent Storm	1993	viostorm	4	joy8way	3	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Viper Phase 1	1995	viprp1	2	joy8way	3	No	No	none	Yes	Seibu Kaihatsu	Yes	Yes	Yes
arcade	Virtua Fighter	1993	vf	2	joy8way	3	No	No	none	No	SEGA	No	Yes	Yes
arcade	Virtua Fighter 2	1994	vf2	2	joy8way	3	No	No	none	No	SEGA	No	No	Yes
arcade	Virtua Racing	1992	vr	1	none	6	No	No	pedal/paddle	No	SEGA	Yes	Yes	Yes
arcade	Voltage Fighter: Gowcaizer	1995	gowcaizr	2	joy8way	4	No	No	none	No	Technos Japan	No	No	Yes
arcade	Vulgus	1984	vulgus	2	joy8way	2	No	No	none	Yes	Capcom	Yes	Yes	Yes
arcade	WEC Le Mans 24	1986	wecleman	1	none	2	No	No	pedal/paddle	No	Konami	No	No	Yes
arcade	WWF Superstars	1989	wwfsstar	2	joy8way	2	No	No	none	No	Technos Japan / Technos Japan Corp.	Yes	Yes	Yes
arcade	WWF WrestleFest	1991	wwfwfest	4	joy8way	2	No	No	none	No	Technos Japan / Tecmo license	Yes	Yes	Yes
arcade	WWF: Wrestlemania	1995	wwfmania	2	joy8way	5	No	No	none	No	Midway	Yes	Yes	Yes
arcade	Waku Waku 7	1996	wakuwak7	2	joy8way	4	No	No	none	No	Sunsoft / SNK	No	Yes	Yes
arcade	War Gods	1995	wargods	2	joy8way	6	No	No	none	No	Midway	No	No	Yes
arcade	Wardner	1987	wardner	2	joy8way	2	No	No	none	No	Toaplan / Taito	Yes	Yes	Yes
arcade	Warlords	1980	warlords	4	none	1	No	No	paddle	No	Atari	No	No	Yes
arcade	Warrior Blade: Rastan Saga Episode 3	1991	warriorb	2	joy8way	3	No	No	none	No	Taito	No	Yes	Yes
arcade	Warriors of Fate	1992	wof	3	joy8way	2	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Water Ski	1983	waterski	2	joy2way	2	No	No	none	Yes	Taito	No	Yes	Yes
arcade	Wild Fang	1989	wildfang	2	joy8way	3	No	No	none	No	Tecmo	Yes	Yes	Yes
arcade	Wild West C.O.W.-Boys of Moo Mesa	1992	moomesa	4	joy8way	2	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Wild Western	1982	wwestern	2	doublejoy8way	2	No	No	none	Yes	Taito	No	No	Yes
arcade	Willow	1989	willow	2	joy8way	3	No	No	none	No	Capcom / Lucasfilm Games	Yes	Yes	Yes
arcade	Windjammers	1994	wjammers	2	joy8way	4	No	No	none	No	Data East / SNK	Yes	Yes	Yes
arcade	Wing Force	1993	wingforc	2	joy8way	2	No	No	none	Yes	A.I / Atlus license	No	No	Yes
arcade	Wizard Fire	1992	wizdfire	2	joy8way	2	No	No	none	No	Data East	Yes	Yes	Yes
arcade	Wizard of Wor	1980	wow	2	joy8way	2	No	No	none	No	Dave Nutting Associates / Midway	Yes	No	Yes
arcade	Wonder Boy	1986	wboy	2	joy2way	2	No	No	none	No	Escape / SEGA	Yes	Yes	Yes
arcade	Wonder Boy 3: Monster Lair	1988	wb3	2	joy8way	3	No	No	none	No	SEGA / Westone	No	Yes	Yes
arcade	Wonder Boy in Monster Land	2009	wbmlvcd	2	joy8way	2	No	No	none	No	bootleg / mpatou	Yes	Yes	Yes
arcade	Wonder Planet	1987	wndrplnt	2	joy8way	2	No	No	none	Yes	Data East	No	No	Yes
arcade	World Class Bowling Deluxe	1999	wcbowldx	2	none	2	No	Yes	none	No	Incredible Technologies	No	No	Yes
arcade	World Heroes	1992	wh1	2	joy8way	4	No	No	none	No	Alpha Denshi Co. / ADK	No	Yes	Yes
arcade	World Heroes 2	1993	wh2	2	joy8way	4	No	No	none	No	ADK / SNK	No	No	Yes
arcade	World Heroes 2 Jet	1994	wh2j	2	joy8way	4	No	No	none	No	ADK / SNK	No	No	Yes
arcade	World Heroes Perfect	1995	whp	2	joy8way	4	No	No	none	No	ADK / SNK	Yes	Yes	Yes
arcade	World Rally	1993	wrally	2	joy8way	2	No	No	paddle/dial	No	Gaelco	Yes	Yes	Yes
arcade	World Rally 2: Twin Racing	1995	wrally2	2	joy8way	2	No	No	paddle	No	Gaelco	No	No	Yes
arcade	World Wars	1987	worldwar	2	joy8way	2	No	No	positional	Yes	SNK	No	No	Yes
arcade	Wrestle War	1989	wrestwar	2	joy8way	3	No	No	none	Yes	SEGA	No	No	Yes
arcade	Wyvern F-0	1985	wyvernf0	2	joy8way	3	No	No	none	Yes	Taito	No	No	Yes
arcade	X Multiply	1989	xmultipl	2	joy8way	4	No	No	none	No	Irem	Yes	Yes	Yes
arcade	X-Men	1992	xmen	4	joy8way	3	No	No	none	No	Konami	Yes	Yes	Yes
arcade	X-Men Vs. Street Fighter	1996	xmvsf	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	X-Men: Children of the Atom	1994	xmcota	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	XII Stag	2002	xiistag	4	joy8way	3	No	No	none	Yes	Triangle Service	No	No	Yes
arcade	Xain'd Sleena	1986	xsleena	2	joy8way	2	No	No	none	No	Technos Japan / Taito	Yes	Yes	Yes
arcade	Xenophobe	1987	xenophob	3	joy8way	3	No	No	none	No	Bally Midway	Yes	Yes	Yes
arcade	Xevious	1982	xevious	2	joy8way	2	No	No	none	Yes	Namco	Yes	Yes	Yes
arcade	Xevious 3D/G	1995	xevi3dg	4	joy8way	3	No	No	none	No	Namco	No	No	Yes
arcade	Xexex	1991	xexexj	2	joy8way	2	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Xexex	1991	xexex	2	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Xybots	1987	xybots	2	joy8way	3	No	No	none	No	Atari Games / Atari	No	No	Yes
arcade	Yie Ar Kung-Fu	1985	yiear	2	joy8way	3	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Zaxxon	1982	zaxxon	2	joy8way	1	No	No	none	Yes	SEGA	Yes	Yes	Yes
arcade	Zed Blade	1994	zedblade	2	joy8way	4	No	No	none	No	NMK / Saurus	No	No	Yes
arcade	Zero Gunner 2	2001	zerogu2	2	joy8way	6	No	No	none	No	Psikyo	No	Yes	Yes
arcade	Zero Wing	1989	zerowing	2	joy8way	2	No	No	none	No	Toaplan / Taito	No	No	Yes
arcade	Zombie Raid	1995	zombraid	2	none	2	Yes	No	none	No	American Sammy	No	No	Yes
arcade	Zoo Keeper	1982	zookeep	2	joy4way	1	No	No	none	No	Taito	Yes	Yes	Yes
arcade	Zupapa!	2001	zupapa	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Zwackery	1984	zwackery	1	joy8way	4	No	No	dial	No	Bally Midway	No	No	Yes
megadrive	Castlevania: Bloodlines	1994	Castlevania - Bloodlines (USA)	1	unknown	unknown	unknown	unknown	unknown	No	Konami	No	Yes	Yes
